User-ID,ISBN,Book-Rating
2046,870650092,0
2051,8877468912,8
2060,380896931,9
2061,7130198,0
2063,971942315,8
2066,3453044991,0
2066,3455059554,4
2070,553275860,9
2074,739307312,0
2074,8432206407,0
2074,844140898X,8
2074,848502732,0
2075,3423105518,10
2076,8807170698,9
2076,8845911411,9
2077,380725398,5
2078,812090284,0
2082,590254715,8
2084,8401329329,8
2084,840309375,7
2084,8420443026,8
2084,8420465321,7
2084,8420483885,7
2084,8420735272,0
2084,843396951X,7
2084,8434845091,6
2084,8440616368,9
2084,8440675550,7
2084,8440682441,6
2084,8445073818,7
2084,8474448174,7
2084,8477021090,6
2084,8477021473,8
2084,8478886818,8
2084,8484500020,8
2084,8484509125,6
2087,345417623,0
2087,449210073,0
2089,446605239,10
2090,61054267,0
2090,312875495,0
2090,345314247,0
2090,380470845,8
2090,380715309,0
2090,380720191,0
2090,380898179,0
2090,425161242,0
2090,440162041,10
2090,440212723,0
2090,515131091,0
2090,553130285,0
2090,553276735,0
2090,553291025,0
2090,553295977,0
2090,553299743,0
2090,671016768,0
2090,671034022,0
2090,671646575,5
2090,671739778,6
2090,679770232,5
2090,786889047,0
2090,812549295,0
2097,60955775,9
2099,440224764,8
2103,140259988,10
2103,014029645X,10
2103,142003409,10
2103,385472951,9
2103,395629497,10
2103,441225691,9
2103,451451686,10
2103,671577727,10
2103,671721720,10
2103,671875965,10
2103,679723374,6
2103,679745963,7
2103,068486780X,8
2103,716744481,7
2103,743224574,0
2103,743458036,0
2103,966543610,10
2103,1890109533,0
2104,671010115,8
2105,671004549,7
2106,312422601,5
2106,375509283,6
2106,553565915,8
2106,731806883,4
2106,802139256,0
2106,081297106X,6
2108,553572997,9
2109,055356160X,4
2110,60506989,0
2110,60987529,7
2110,64472779,8
2110,140022651,10
2110,140298479,0
2110,142302163,8
2110,151008116,5
2110,151879834,0
2110,015216250X,8
2110,152162577,0
2110,345260627,10
2110,345283554,10
2110,345283929,10
2110,034528710X,10
2110,345307674,10
2110,345314255,10
2110,345317580,10
2110,345335287,10
2110,345351738,0
2110,345362276,10
2110,345375580,10
2110,345423038,6
2110,037328960X,0
2110,373512066,0
2110,373614845,6
2110,373614896,7
2110,037361490X,5
2110,373614918,0
2110,373619472,7
2110,373619499,7
2110,373619502,7
2110,373632452,0
2110,373638078,9
2110,373638167,9
2110,373642822,0
2110,373642849,6
2110,373642857,6
2110,373642903,0
2110,373642911,7
2110,037364292X,7
2110,373642938,0
2110,373642946,0
2110,373642954,0
2110,373642962,0
2110,373642970,0
2110,373691653,0
2110,373765649,8
2110,037379116x,8
2110,375706933,0
2110,380570009,10
2110,038071907X,0
2110,038513097x,7
2110,394531094,0
2110,394553284,7
2110,394563131,7
2110,394707745,8
2110,394843509,10
2110,042516540X,8
2110,439164567,0
2110,439176824,8
2110,439222303,10
2110,439240700,10
2110,440219035,0
2110,440400759,0
2110,440901588,0
2110,440920221,6
2110,441000150,10
2110,441000762,9
2110,441007732,0
2110,441693237,0
2110,446394521,0
2110,448426862,0
2110,451077237,8
2110,451125452,0
2110,451137965,9
2110,451149513,0
2110,451191579,0
2110,486270718,10
2110,051512463X,8
2110,515127396,8
2110,515133973,0
2110,515134384,5
2110,515136557,3
2110,553073273,9
2110,553290851,0
2110,553492411,0
2110,590010891,0
2110,590109715,10
2110,590109960,10
2110,590213040,10
2110,059035342X,10
2110,590448285,8
2110,590448293,0
2110,590448307,0
2110,590448315,8
2110,590448323,8
2110,590448595,8
2110,059045367X,8
2110,590455788,0
2110,590462253,0
2110,059046597X,0
2110,059046678X,10
2110,059047054X,7
2110,590629778,10
2110,590629786,10
2110,590629794,10
2110,590629808,10
2110,590879979,9
2110,590880748,6
2110,590880780,7
2110,590956159,8
2110,670820555,0
2110,671001868,8
2110,671038931,8
2110,671042858,0
2110,671517643,0
2110,671527215,9
2110,671529714,7
2110,671532642,8
2110,067166865X,10
2110,671693816,0
2110,671695304,10
2110,671740881,0
2110,671740903,0
2110,671751174,10
2110,671795937,0
2110,671802283,8
2110,671803530,8
2110,679023755,8
2110,679805265,10
2110,679811761,10
2110,688047211,1
2110,068808527X,8
2110,698119916,8
2110,743437314,0
2110,743486625,10
2110,764550349,0
2110,785276890,0
2110,786710330,0
2110,786807555,7
2110,786814241,8
2110,786868716,0
2110,803298145,9
2110,805019367,0
2110,806512318,6
2110,807842613,9
2110,812505042,10
2110,881848603,0
2110,886774500,9
2110,886774829,0
2110,886775426,0
2110,886775957,0
2110,898863538,8
2110,929634063,0
2110,093317490X,7
2110,097089726x,10
2110,1558504184,8
2110,1559029897,0
2110,1561008931,7
2110,1565111575,10
2110,1567187293,0
2110,1570420564,10
2110,1572970944,6
2115,044021145X,0
2115,515120618,7
2115,553295691,0
2115,553562754,0
2116,671004573,7
2119,971766711,5
2127,446605239,8
2129,743440846,0
2129,749300035,8
2130,201731355,8
2132,60001445,0
2132,60001453,0
2132,60002050,8
2132,60009241,0
2132,60502312,0
2132,61032093,0
2132,312979495,0
2132,312979886,0
2132,312989202,0
2132,312989431,0
2132,345447174,0
2132,373123213,0
2132,373292228,0
2132,380811065,0
2132,380812029,0
2132,380812975,0
2132,038081479X,0
2132,380819619,0
2132,380820846,0
2132,440222109,0
2132,440235960,0
2132,440236401,8
2132,446611107,0
2132,446611298,0
2132,451205650,0
2132,451206754,0
2132,451208153,0
2132,451208293,9
2132,451208412,0
2132,553583077,0
2132,553583085,0
2132,553583565,0
2132,553583905,1
2132,743436830,0
2132,743445813,0
2132,804119740,0
2132,804119953,0
2132,821771205,0
2132,821772252,0
2132,843949635,0
2132,843949724,0
2132,843949856,0
2132,084395051X,0
2132,843950676,8
2132,843950803,0
2132,843951346,0
2132,843952059,9
2132,1551665964,0
2132,1551666766,8
2132,1551666855,0
2132,1551668424,8
2132,1551668521,0
2132,1551668920,0
2132,1551669463,0
2132,2939800699,0
2134,60392703,10
2134,140255087,0
2134,385483813,7
2134,399517405,9
2134,440224055,0
2134,671743228,10
2134,684866048,10
2134,688164307,8
2134,1556590415,6
2134,1583940677,0
2134,1885171013,7
2135,425102319,0
2135,446400688,6
2135,804110867,8
2136,312311354,0
2136,039304856X,0
2136,399143335,8
2136,441000312,0
2136,441001866,8
2136,515118249,0
2136,515134384,8
2136,743456823,0
2136,962455733,5
2136,962455741,0
2138,671743562,8
2139,142004235,8
2139,385335830,7
2139,515130389,10
2139,515135062,10
2139,553272837,10
2139,743262174,8
2139,080411935X,0
2141,595197124,6
2147,689859376,8
2148,316182540,8
2150,1563524317,0
2152,037542217X,7
2152,375727132,7
2152,446612545,7
2152,743718204,8
2155,8421615386,6
2158,140065008,0
2160,6476333,0
2160,156881802,0
2163,325723273X,7
2163,3257233027,0
2163,3379005657,7
2169,743412028,7
2170,752848755,8
2170,3442429439,7
2172,61056774,0
2172,425169693,5
2172,864388772,10
2172,9719175680,7
2178,452269571,5
2179,7103999,0
2179,60392452,9
2179,60914254,0
2179,72131780,8
2179,153895152,0
2179,252068505,8
2179,312263120,8
2179,345412451,0
2179,345435869,0
2179,380815931,10
2179,385504209,10
2179,441003702,0
2179,441117732,0
2179,441374239,0
2179,446532231,9
2179,451455789,9
2179,451458370,9
2179,451524934,8
2179,486211339,0
2179,051513287X,0
2179,055329461X,0
2179,553373803,10
2179,055357549X,0
2179,553576399,0
2179,553576429,0
2179,590353403,10
2179,596000588,0
2179,618002219,9
2179,671721046,10
2179,671877143,0
2179,671877283,0
2179,804108447,0
2179,806511605,0
2179,835605728,0
2179,875424961,0
2179,877285314,0
2179,886776155,0
2179,886777844,9
2179,887307884,9
2179,089281313X,0
2179,914918346,0
2179,915035170,9
2179,930878132,0
2179,932130097,8
2179,941104184,10
2179,096265342X,9
2179,963401661,0
2179,1565926994,8
2179,1565927206,0
2179,1565928431,0
2179,1566393523,8
2179,1568650418,0
2179,1931836876,9
2181,765341840,8
2183,380789116,0
2183,671021001,9
2189,141002077,6
2189,312243359,8
2189,385498802,0
2189,394757653,7
2189,2070423158,9
2189,2253182389,7
2189,2742702458,0
2189,2877141667,4
2190,446674338,0
2190,449904628,0
2190,812579569,7
2190,831750065,0
2190,898655293,0
2196,9510142727,8
2197,156005778,0
2197,312291639,9
2197,375727434,7
2197,449701301,0
2197,449701875,8
2197,449702146,10
2197,449702545,8
2197,449702936,8
2197,449703347,0
2197,590471570,9
2197,590477323,7
2197,1550223968,8
2198,451524934,10
2199,99771519,9
2203,014043187X,7
2203,552138916,6
2204,440211727,9
2209,8804388730,0
2209,8804413530,0
2209,880441913X,0
2209,8817151157,8
2209,8817151467,8
2209,8817151602,8
2209,8817151815,8
2216,3257218370,8
2218,425101452,8
2219,192816489,8
2222,014018869X,9
2222,189251415X,8
2223,1401068049,5
2224,2070374637,7
2225,773680004,9
2226,2890377741,9
2230,375505296,2
2232,3423350024,0
2238,62502182,0
2238,034536662X,10
2238,553348981,10
2240,162823272,7
2240,486251772,8
2244,671541013,0
2250,684874350,8
2253,446611212,8
2253,451207580,0
2255,316168688,8
2255,425175405,7
2255,425189082,0
2255,452264790,8
2255,679448802,0
2266,30/6646/1,8
2268,971880107,0
2270,751535818,8
2271,684874350,10
2275,60977493,0
2276,20960808,10
2276,30589533,0
2276,30632366,9
2276,60937645,0
2276,61030643,8
2276,61097195,0
2276,61098353,8
2276,61099155,9
2276,006109918X,0
2276,61099643,0
2276,62517791,0
2276,62517821,0
2276,71383832,0
2276,71407944,7
2276,71414975,0
2276,131953621,8
2276,133143023,9
2276,139634479,6
2276,140150706,0
2276,151712824,0
2276,312019009,0
2276,031209261X,10
2276,312191952,9
2276,312855486,10
2276,312913435,0
2276,312970617,0
2276,312974728,9
2276,312983220,8
2276,312989385,10
2276,340055383,9
2276,340182563,9
2276,345254112,0
2276,345256662,0
2276,345257448,8
2276,345260724,0
2276,345271335,10
2276,345272455,0
2276,345272463,9
2276,345273575,0
2276,345275187,9
2276,345275497,10
2276,345277406,0
2276,345277937,0
2276,345280229,0
2276,345285980,0
2276,034528643X,8
2276,345288300,0
2276,345291158,0
2276,345296044,0
2276,345296052,0
2276,345298713,0
2276,345303067,0
2276,345308476,9
2276,345308980,0
2276,345315642,10
2276,345326962,0
2276,345357620,8
2276,345361407,7
2276,345366239,0
2276,345368959,0
2276,345370732,0
2276,345379144,10
2276,345382447,7
2276,034538475X,0
2276,345384911,0
2276,345388674,0
2276,345391055,0
2276,345397371,8
2276,345404793,9
2276,345413881,0
2276,345419995,0
2276,345423615,9
2276,345423658,0
2276,345447867,9
2276,345460693,9
2276,380002930,9
2276,380482800,3
2276,380503026,8
2276,380542625,10
2276,380561433,0
2276,380699575,0
2276,380724987,0
2276,038072880X,9
2276,380751682,5
2276,380770210,8
2276,380872625,0
2276,380896354,0
2276,385018681,8
2276,385040326,0
2276,385054882,0
2276,385505833,5
2276,385510438,0
2276,393310477,7
2276,394499026,5
2276,394718224,0
2276,394730526,0
2276,395247764,10
2276,399129723,8
2276,399146725,10
2276,425030520,0
2276,425033260,7
2276,425037967,8
2276,425039048,9
2276,425040801,0
2276,425045404,0
2276,425046648,0
2276,425047253,10
2276,042504842X,0
2276,425050343,0
2276,425050424,9
2276,425051617,0
2276,425052990,4
2276,425053008,5
2276,425054578,6
2276,425055272,10
2276,425055914,0
2276,425056023,9
2276,425058190,8
2276,425058646,0
2276,425062856,8
2276,425072738,0
2276,425074498,0
2276,425084574,0
2276,425119653,8
2276,425155943,0
2276,425158616,0
2276,425170470,10
2276,425172546,9
2276,425177351,0
2276,425182908,4
2276,440110602,8
2276,440128757,8
2276,440145465,10
2276,440177499,0
2276,044018178X,0
2276,440204925,0
2276,440220793,7
2276,440221471,10
2276,440236673,10
2276,440237424,6
2276,440241537,0
2276,440948754,9
2276,440980429,0
2276,441003389,0
2276,441003435,0
2276,441065848,10
2276,044106857X,0
2276,441091660,0
2276,441102573,0
2276,441116868,9
2276,441138764,0
2276,441159354,0
2276,441166008,0
2276,441167128,0
2276,441227449,0
2276,441239196,0
2276,441317502,9
2276,441354955,0
2276,441370594,0
2276,441373879,0
2276,441515444,0
2276,441653162,0
2276,441735762,0
2276,044173684X,8
2276,441760066,0
2276,441775578,0
2276,441791131,0
2276,441816533,0
2276,441889697,0
2276,441892558,0
2276,441896448,0
2276,441918107,0
2276,445201223,0
2276,446310735,0
2276,446322563,0
2276,446327085,9
2276,446346829,0
2276,446349461,9
2276,446356611,0
2276,446360430,0
2276,446364622,8
2276,446518220,10
2276,446521612,5
2276,446605484,0
2276,446607657,0
2276,446609323,9
2276,446609404,0
2276,446612790,10
2276,446613681,8
2276,446764086,0
2276,446794031,7
2276,446890359,0
2276,446912689,0
2276,446936383,10
2276,446957402,0
2276,449001954,0
2276,449007383,10
2276,449201147,0
2276,449206181,0
2276,449209695,10
2276,449212602,0
2276,044921852X,9
2276,449227421,0
2276,449232085,9
2276,449236714,8
2276,449237842,10
2276,449238121,0
2276,449240886,5
2276,449243842,0
2276,449245284,0
2276,449703274,10
2276,449903001,9
2276,451092317,0
2276,451095847,5
2276,451097548,0
2276,451115481,0
2276,451115589,7
2276,451132319,0
2276,451153553,0
2276,451153936,0
2276,451161343,0
2276,451163036,0
2276,451163710,10
2276,451167317,0
2276,451171845,9
2276,451184963,0
2276,451203267,0
2276,451204891,9
2276,451205073,0
2276,451207505,0
2276,451401905,5
2276,451451279,0
2276,451452305,10
2276,451452941,10
2276,451454081,10
2276,451454499,5
2276,451456068,0
2276,451456726,10
2276,451456734,10
2276,451458990,9
2276,451615492,9
2276,451620372,10
2276,460016989,7
2276,047121888X,0
2276,515130125,10
2276,515135356,0
2276,515135747,7
2276,52341269,9
2276,523419562,0
2276,523485263,0
2276,052547014X,0
2276,534129064,8
2276,055302986X,9
2276,553052691,10
2276,553103105,0
2276,553109782,0
2276,553113925,8
2276,553118021,0
2276,553130250,0
2276,553137115,0
2276,553144286,8
2276,553144316,0
2276,553144847,0
2276,553201387,0
2276,553204769,0
2276,553211803,0
2276,553226894,0
2276,553227041,5
2276,553231251,0
2276,055323577X,7
2276,553236679,9
2276,553240307,10
2276,553246089,8
2276,553248456,0
2276,553249533,0
2276,553250531,0
2276,553254456,0
2276,553258311,6
2276,553260219,0
2276,553263226,10
2276,553268546,0
2276,055327418X,0
2276,553285653,0
2276,553287737,0
2276,553289640,6
2276,553290797,8
2276,553291165,0
2276,553341014,0
2276,553574582,7
2276,553575538,10
2276,553576623,0
2276,553576801,8
2276,553582526,9
2276,553583441,0
2276,553583468,10
2276,553584510,9
2276,553585118,10
2276,553585681,10
2276,671001132,0
2276,671002384,0
2276,671002406,0
2276,671002570,0
2276,671004247,0
2276,671006754,0
2276,671016768,8
2276,671019813,0
2276,671415018,0
2276,671428306,5
2276,671440349,0
2276,671440683,0
2276,671442260,7
2276,671442686,10
2276,671448757,0
2276,671448773,0
2276,671461494,0
2276,671464795,0
2276,671465414,0
2276,671468200,0
2276,671473905,9
2276,671495003,0
2276,671523627,0
2276,671524313,10
2276,671531360,9
2276,671542141,0
2276,671547305,9
2276,671549952,0
2276,671555235,0
2276,671559060,0
2276,067155915X,0
2276,671578510,0
2276,671618733,0
2276,671622358,7
2276,671625810,9
2276,671632663,0
2276,671632671,0
2276,671633295,0
2276,671635743,9
2276,671653601,9
2276,671656597,0
2276,671658131,0
2276,671658875,10
2276,671660632,5
2276,671669583,9
2276,671698508,0
2276,671698702,0
2276,671721178,10
2276,671721224,9
2276,671721291,0
2276,671721542,9
2276,671722026,0
2276,671729446,5
2276,671743872,5
2276,671794264,0
2276,671795988,7
2276,671797050,10
2276,671806769,7
2276,671808427,0
2276,671822489,0
2276,671822845,0
2276,671822896,7
2276,671823515,0
2276,671824171,0
2276,671828193,0
2276,671831593,0
2276,067183276X,0
2276,671832867,7
2276,671832972,0
2276,671833073,0
2276,671833367,7
2276,671833987,8
2276,671833995,0
2276,671834843,0
2276,671836323,0
2276,671836927,9
2276,671868691,0
2276,671876015,10
2276,671896776,0
2276,679429220,0
2276,679504885,8
2276,684803976,10
2276,684852802,9
2276,688143660,0
2276,739424211,0
2276,739432680,0
2276,743412753,9
2276,743424387,6
2276,743437888,0
2276,743439740,0
2276,756400147,10
2276,756400619,8
2276,758201931,10
2276,786006579,7
2276,786014652,0
2276,786861657,0
2276,789488914,0
2276,800758056,0
2276,801615194,0
2276,802773524,0
2276,804101787,0
2276,805063897,10
2276,812500067,0
2276,812502124,0
2276,812511816,0
2276,812513711,8
2276,812513738,0
2276,812516001,0
2276,812517725,8
2276,812521048,0
2276,812525752,0
2276,812533496,0
2276,812533534,0
2276,812545508,0
2276,812545540,7
2276,812550307,0
2276,812575962,10
2276,812583361,0
2276,812585151,5
2276,081287031X,9
2276,812880145,8
2276,082171306X,6
2276,840764049,0
2276,087100240X,0
2276,087216683X,4
2276,872168026,5
2276,874771412,0
2276,875421989,0
2276,878331824,10
2276,879831227,0
2276,879977051,0
2276,879977361,0
2276,879977620,0
2276,879977906,0
2276,879977981,0
2276,879978066,0
2276,879978155,0
2276,879978406,0
2276,879978570,0
2276,879979283,0
2276,879979623,0
2276,880387157,0
2276,882293613,10
2276,882840185,8
2276,884042693,0
2276,886770416,0
2276,886770750,0
2276,886770963,0
2276,886771544,0
2276,886771854,0
2276,886771897,10
2276,886772222,10
2276,886772559,10
2276,886772850,10
2276,886772885,0
2276,886773199,10
2276,886773768,0
2276,886774519,0
2276,886774632,10
2276,886775167,10
2276,886775399,0
2276,886775639,10
2276,886775876,0
2276,886776120,10
2276,886776619,0
2276,886777011,0
2276,886779200,8
2276,088950900X,3
2276,892131144,0
2276,089529768X,8
2276,895942402,0
2276,897890272,10
2276,898620406,0
2276,930436024,0
2276,931580366,8
2276,932870171,0
2276,942024001,0
2276,962893862,0
2276,9656196674,10
2276,965704637,7
2276,1400047064,0
2276,1551668467,0
2276,1555610889,0
2276,1556111401,6
2276,1556522347,8
2276,1559702125,4
2276,1559723009,10
2276,1562059513,10
2276,1566492785,0
2276,1570671273,0
2276,1573220000,0
2276,1588720284,0
2276,1855858320,0
2276,1893224902,10
2276,3257229534,0
2276,345245504,10
2276,425037452,0
2276,44004113325,7
2276,44007948,0
2276,44902495,0
2281,61008427,3
2281,380718340,0
2281,425098648,0
2281,425181103,7
2281,786001690,0
2281,886777631,0
2283,451153553,0
2287,60981180,6
2287,61051098,6
2287,140077022,5
2287,142001805,0
2287,375706062,6
2287,380014033,7
2287,425143341,0
2287,425147622,7
2287,446360856,6
2287,451180410,7
2287,553277839,0
2288,20519109,4
2288,20532105,0
2288,70212570,8
2288,310466628,6
2288,312305060,0
2288,312993560,8
2288,345384369,0
2288,034539657X,0
2288,345468392,0
2288,373227787,0
2288,037327369X,0
2288,373273711,0
2288,037327372X,0
2288,037329168X,0
2288,373791429,0
2288,380400480,0
2288,380819619,0
2288,425092178,0
2288,425115801,10
2288,425144429,5
2288,425144569,0
2288,425188809,10
2288,440206707,7
2288,446363510,6
2288,451212193,0
2288,553210092,5
2288,553582747,0
2288,553582763,9
2288,671623931,3
2288,743493540,0
2288,778320227,0
2288,800758579,0
2288,812589831,0
2288,821764462,10
2288,821770594,10
2288,964894203,0
2288,1551666685,0
2288,1591451124,0
2288,1593100825,0
2288,1593101678,0
2290,1874061912,8
2290,553813277,0
2292,451204948,8
2295,60175966,0
2295,62502182,6
2295,486290492,8
2295,156619301X,0
2295,156836010X,0
2296,399144137,8
2296,743436741,7
2302,330352253,0
2305,609600567,7
2308,671021001,0
2311,786404019,10
2312,140348107,8
2313,20442602,9
2313,60173289,9
2313,295955252,8
2313,300069049,0
2313,312186754,5
2313,312275560,6
2313,312876513,6
2313,345348036,9
2313,034545104X,5
2313,375706771,0
2313,385470142,9
2313,385482388,5
2313,394756827,10
2313,395874653,8
2313,399141146,3
2313,399146431,5
2313,449912558,0
2313,451525078,0
2313,452260116,9
2313,520077806,8
2313,553213601,0
2313,553278223,7
2313,679722319,0
2313,679729259,8
2313,679733760,7
2313,679741410,6
2313,679745580,8
2313,679781587,0
2313,767901266,0
2313,803287100,6
2313,080901548X,0
2313,812533550,9
2313,820319627,7
2313,824811720,6
2313,870238566,7
2313,879520388,7
2313,1558850481,6
2316,042517736X,0
2324,61098019,0
2324,312978367,0
2324,038079893X,0
2324,425177696,8
2326,380818191,0
2326,679781587,0
2326,786902604,0
2326,786905239,0
2326,786918047,0
2326,786918055,0
2326,786918063,0
2326,807281948,0
2326,807281956,9
2326,812511816,0
2326,812517725,0
2326,880381736,8
2326,880381744,0
2326,880381752,0
2326,9721013412,8
2326,9722905244,0
2329,074346771X,4
2330,88459134490,0
2333,30437717,7
2333,312195516,9
2333,316037443,0
2333,316789089,0
2333,399134883,0
2333,399138749,7
2333,571069134,7
2333,642527180,0
2333,1878067745,0
2333,O76790592X,0
2334,811816583,9
2335,1588512681,7
2336,1573228745,9
2337,60928336,9
2337,60987561,7
2337,136714897,10
2337,142001740,8
2337,312265867,7
2337,345350499,9
2337,375705856,0
2337,385505833,7
2337,440403278,10
2337,446528757,9
2337,451191145,9
2337,451191153,8
2337,671510126,8
2337,689823517,10
2337,803722907,9
2337,842314296,10
2337,875093663,10
2337,1880089858,10
2339,055328424X,6
2340,373250290,4
2345,1844262553,9
2349,3257227809,0
2349,3442089611,0
2349,3442303788,0
2349,3442411580,0
2349,344244392X,0
2349,3492225039,0
2349,3546001575,0
2349,3548600867,9
2349,3596124166,3
2350,525945172,8
2351,3462029916,5
2352,3423203668,0
2352,3423204206,0
2354,014131088X,8
2354,152008772,8
2354,380814021,7
2354,671759361,0
2355,312150601,8
2357,375725784,8
2358,61092894,0
2358,006109398X,0
2358,61099694,0
2358,64408655,9
2358,64408663,0
2358,64410129,0
2358,140071083,6
2358,140291954,0
2358,310240972,0
2358,316666343,0
2358,034524575X,0
2358,345275861,0
2358,345302745,8
2358,345334302,0
2358,345348176,8
2358,345373413,0
2358,345413873,0
2358,373260776,0
2358,373261071,0
2358,037570387X,0
2358,037570504X,0
2358,375719350,0
2358,380726262,0
2358,380757893,0
2358,380773945,0
2358,385337116,0
2358,394820304,0
2358,425136191,0
2358,425169863,0
2358,425171973,7
2358,440131480,0
2358,440170370,0
2358,440208823,8
2358,440220653,8
2358,440237424,0
2358,440400759,8
2358,440905605,0
2358,441048862,0
2358,441735762,0
2358,044175046X,0
2358,441800106,0
2358,445210214,0
2358,446348287,0
2358,446516538,0
2358,446603309,0
2358,446603708,0
2358,446603775,8
2358,446603783,8
2358,449212599,8
2358,449702766,0
2358,451119932,0
2358,451160312,6
2358,451452925,0
2358,451525299,0
2358,451627954,0
2358,553155040,0
2358,553254723,0
2358,055325636X,7
2358,553262009,7
2358,553263218,0
2358,553266969,0
2358,553267736,0
2358,553271547,0
2358,553272004,7
2358,553277472,0
2358,553277537,0
2358,553564013,0
2358,553801309,0
2358,059033560X,6
2358,590403370,7
2358,590408747,0
2358,590414658,0
2358,590414976,0
2358,590419293,0
2358,590426877,0
2358,590428098,0
2358,671021001,0
2358,671027360,0
2358,671034251,8
2358,671502948,0
2358,671674919,0
2358,671702920,0
2358,671746065,8
2358,671793225,0
2358,671881930,0
2358,671881949,0
2358,671881957,0
2358,671881965,0
2358,671881973,0
2358,671881981,0
2358,671896768,0
2358,671899619,8
2358,679720200,0
2358,679802614,0
2358,684719045,0
2358,684853302,0
2358,684874318,0
2358,765340054,0
2358,786013567,0
2358,786881852,0
2358,807503193,0
2358,807503673,0
2358,807506451,0
2358,807507091,0
2358,807507946,0
2358,807509760,0
2358,807510092,0
2358,807515604,0
2358,807516287,0
2358,807534137,0
2358,807545465,0
2358,807552933,0
2358,807553670,0
2358,807553689,0
2358,807553727,0
2358,807553794,0
2358,807553913,0
2358,080755393X,0
2358,807553980,0
2358,807559660,0
2358,807565350,0
2358,807572632,0
2358,080757516X,0
2358,807580872,0
2358,807592072,0
2358,812509145,7
2358,812524608,6
2358,1559029838,0
2359,385512104,0
2363,399143815,0
2363,440234948,6
2363,441004911,0
2363,451450787,9
2363,451450825,9
2363,451450876,9
2363,451451899,9
2363,451451996,9
2363,451452380,9
2363,451452542,9
2363,451453026,9
2363,451453689,9
2363,451453697,9
2363,451453700,9
2363,451453719,9
2363,451453727,9
2363,451456998,9
2363,451457374,9
2363,451457471,9
2363,451458184,9
2363,451458397,9
2363,451459954,9
2363,671023187,0
2363,671578375,5
2363,671726889,9
2366,553210092,8
2368,395390338,10
2369,676973604,8
2374,081677014X,9
2375,345424719,7
2375,345465083,7
2375,385498721,0
2375,451459245,0
2375,671003755,9
2375,679746048,0
2375,684803143,7
2375,743417720,0
2376,446610100,6
2379,440224624,8
2385,440216745,7
2385,446604666,6
2385,1857027795,8
2386,446672211,0
2388,142001740,6
2389,3423202343,6
2389,3423241012,0
2389,3426021293,5
2389,342660731X,0
2389,344242979X,9
2389,3453151720,0
2389,3492110266,0
2395,312966970,0
2398,8804473606,7
2399,345285549,0
2399,345317580,7
2399,345334310,8
2399,345337662,9
2399,345352238,0
2399,671730177,9
2399,671876015,9
2399,671876937,0
2399,812533666,4
2399,893757837,0
2403,1575663104,0
2404,679766758,10
2404,874869226,0
2404,967224918,7
2406,3257228449,4
2406,3426620685,0
2406,3442440246,3
2406,3442450144,0
2406,3442727758,5
2406,3492215416,2
2406,3492223990,0
2406,3499431009,8
2406,3548680291,0
2406,3570204758,0
2406,3596131545,4
2406,3596505429,0
2406,3746618959,5
2406,3897053020,1
2411,61066591,0
2411,152017976,5
2411,152017984,6
2411,307100227,6
2411,671522728,5
2411,689835752,0
2411,717287998,5
2411,816735786,0
2411,886251788,5
2411,971880107,3
2411,1590383141,0
2414,62502182,7
2414,014300025X,6
2414,451176723,5
2415,3596270952,9
2415,3596271088,8
2416,8477204055,7
2417,051513290X,7
2421,151104506,8
2421,394577736,0
2425,425175006,7
2436,345426274,0
2437,61032093,9
2437,425176940,0
2437,425181979,8
2437,042518238X,0
2437,425186857,0
2437,440236266,6
2437,515114693,9
2437,515120618,0
2437,051512317X,7
2437,553576437,0
2437,671003518,9
2437,671725505,8
2437,671739751,9
2439,60004533,8
2439,60507403,8
2439,345367421,7
2439,380002930,10
2439,425130215,0
2439,425174468,7
2439,044012929X,0
2439,553212761,8
2439,679767398,7
2439,080215185X,9
2442,8804314842,0
2442,8804315X,10
2442,8804320095,0
2442,8804334878,5
2442,8804358068,0
2442,8804358092,0
2442,8804359080,0
2442,8804360976,6
2442,8804368144,0
2442,8804390662,0
2442,8804400110,0
2442,8804408782,6
2442,8804408871,5
2442,8804408898,5
2442,8804422416,0
2442,8804424605,5
2442,8804427744,5
2442,8804448997,0
2442,8804464542,0
2442,8804470909,0
2442,8804476583,0
2442,8804483148,5
2442,8804501227,8
2442,8804520620,6
2442,880501821X,6
2442,8806134817,5
2442,8806147439,10
2442,8806153390,0
2442,8806155873,8
2442,8806157957,0
2442,8806158481,0
2442,8806166484,7
2442,8807081563X,0
2442,8807804506,7
2442,8807809907,10
2442,880781076X,10
2442,8807810778,10
2442,8807812770,6
2442,8807813386,8
2442,8807813602,6
2442,8807814099,0
2442,8807814234,7
2442,8807816016,10
2442,8807840103,7
2442,8817114170,5
2442,8831508407,0
2442,8835940125,0
2442,883891544X,5
2442,8842907464,0
2442,8843804286,0
2442,8844004662,10
2442,8845126064,0
2442,8845215989,8
2442,8845217256,5
2442,8845237303,0
2442,8845251578,0
2442,8845252906,0
2442,8845408205,7
2442,8845422968,0
2442,884620002,0
2442,8846200039,5
2442,8846200381,5
2442,8846200500,5
2442,8846200578,0
2442,8846200659,5
2442,8846200934,0
2442,8846201019,0
2442,8846201825,5
2442,8846202325,0
2442,8846202570,7
2442,8850202660,0
2442,887068136X,0
2442,887641035X,0
2442,887684108386I,0
2442,8876842527,7
2442,8876843884,7
2442,887684760X,0
2442,8878182397,5
2442,8878182427,0
